	Protein	Protein ID	Protein entry name	Gene name	Protein length	Organism	Protein Existence	Protein name	Protein Probability	Top Peptide Probability	Total peptides	Spectral count Combined	Unique spectral count Combined	Total spectral count Combined	Spectral count Ctrl_acetylated_1	Spectral count Ctrl_acetylated_2	Spectral count Ctrl_acetylated_3	Spectral count GFP_Atg8_acetylated_1	Spectral count GFP_Atg8_acetylated_2	Spectral count GFP_Atg8_acetylated_3	Unique spectral count Ctrl_acetylated_1	Unique spectral count Ctrl_acetylated_2	Unique spectral count Ctrl_acetylated_3	Unique spectral count GFP_Atg8_acetylated_1	Unique spectral count GFP_Atg8_acetylated_2	Unique spectral count GFP_Atg8_acetylated_3	Total spectral count Ctrl_acetylated_1	Total spectral count Ctrl_acetylated_2	Total spectral count Ctrl_acetylated_3	Total spectral count GFP_Atg8_acetylated_1	Total spectral count GFP_Atg8_acetylated_2	Total spectral count GFP_Atg8_acetylated_3	Intensity Ctrl_acetylated_1	Intensity Ctrl_acetylated_2	Intensity Ctrl_acetylated_3	Intensity GFP_Atg8_acetylated_1	Intensity GFP_Atg8_acetylated_2	Intensity GFP_Atg8_acetylated_3	LFQ intensity Ctrl_acetylated_1	LFQ intensity Ctrl_acetylated_2	LFQ intensity Ctrl_acetylated_3	LFQ intensity GFP_Atg8_acetylated_1	LFQ intensity GFP_Atg8_acetylated_2	LFQ intensity GFP_Atg8_acetylated_3	Indistinguishable Proteins	Protein reported by software	Representative protein	Potential contaminant	Leading proteins	Leading potential contaminants	Molecular weight [kDa]	Fasta header	iBAQ peptides	iBAQ intensity Ctrl_acetylated_1	iBAQ intensity Ctrl_acetylated_2	iBAQ intensity Ctrl_acetylated_3	iBAQ intensity GFP_Atg8_acetylated_1	iBAQ intensity GFP_Atg8_acetylated_2	iBAQ intensity GFP_Atg8_acetylated_3	Sequence coverage	Valid	Expression Ctrl_acetylated_1	Expression Ctrl_acetylated_2	Expression Ctrl_acetylated_3	Expression GFP_Atg8_acetylated_1	Expression GFP_Atg8_acetylated_2	Expression GFP_Atg8_acetylated_3	Missing total	Missing Ctrl_acetylated	Missing GFP_Atg8_acetylated	Missing Ctrl_acetylated_1	Missing Ctrl_acetylated_2	Missing Ctrl_acetylated_3	Missing GFP_Atg8_acetylated_1	Missing GFP_Atg8_acetylated_2	Missing GFP_Atg8_acetylated_3	Events total	Events Ctrl_acetylated	Events GFP_Atg8_acetylated	Expression Ctrl_acetylated	Expression GFP_Atg8_acetylated	P-value GFP_Atg8_acetylated vs Ctrl_acetylated	Adjusted p-value GFP_Atg8_acetylated vs Ctrl_acetylated	Average expression GFP_Atg8_acetylated vs Ctrl_acetylated	Ratio [log2] GFP_Atg8_acetylated vs Ctrl_acetylated
452	sp|P46988|PFD1_YEAST	P46988	PFD1_YEAST	PFD1	109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Prefoldin subunit 1	0.466	0.9706	1	3	3	3	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	5170314.5	3284830.8	3578444.5	4646654.5	7198304.5	2256814.5	0.0	0.0	0.0	0.0	0.0	0.0		P46988	P46988	False	P46988	False	12.77	sp|P46988|PFD1_YEAST Prefoldin subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PFD1 PE=1 SV=2	6	10089406.519104186	4931003.426017834	5408624.175359997	7321223.974925692	11032262.328471577	3463955.869225151	6.4	False							6	3	3	True	True	True	True	True	True	0	0	0						
453	sp|P46989|ATG27_YEAST	P46989	ATG27_YEAST	ATG27	271	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Autophagy-related protein 27	1.0	0.999	3	5	5	5	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	5	0	3147487.8	2825173.0	1791921.1	8563502.0	147850160.0	7904541.5	1787131.2	1383034.0	0.0	6558316.5	63139424.0	6099907.0		P46989	P46989	False	P46989	False	30.18	sp|P46989|ATG27_YEAST Autophagy-related protein 27 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG27 PE=1 SV=2	16	2303265.395759839	1590371.611616923	1015646.7197337083	5059714.157120256	84974268.0946514	4549717.575778621	9.6	True	20.31815779873743	20.552280040180165	20.888107728689473	22.780794692542052	25.442891713149997	22.847413043259326	1	1	0	False	False	True	False	False	False	5	2	3	20.586181855869025	23.69036648298379	0.005567312885683042	0.347029169874243	22.13827416942641	3.1041846271147655
454	sp|P46990|RL17B_YEAST	P46990	RL17B_YEAST	RPL17B	184	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	60S ribosomal protein L17-B	0.9998	0.9985	8	3	3	60	0	0	1	0	1	1	0	0	1	0	1	1	10	8	11	9	12	10	5122564.5	3518947.8	3044584.0	3468222.5	9537274.0	2822473.0	0.0	0.0	0.0	0.0	0.0	0.0		P46990	P46990	False	P46990	False	20.54	sp|P46990|RL17B_YEAST 60S ribosomal protein L17-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL17B PE=1 SV=2	7	8568194.282544266	4527811.467126297	3944334.0638204054	4683855.335497226	12528868.072813308	3713295.3477110015	5.4	False							6	3	3	True	True	True	True	True	True	0	0	0						
455	sp|P47006|RPA34_YEAST	P47006	RPA34_YEAST	RPA34	233	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	DNA-directed RNA polymerase I subunit RPA34	1.0	0.9984	3	13	13	13	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	3	2	9621896.0	5453508.0	34645096.0	46748080.0	53901664.0	14940651.0	13992280.0	8489468.0	18314376.0	19041954.0	27550594.0	7738230.0		P47006	P47006	False	P47006	False	26.86	sp|P47006|RPA34_YEAST DNA-directed RNA polymerase I subunit RPA34 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPA34 PE=1 SV=1	11	10241601.732900651	4465363.518070398	28562278.760038886	40175903.7695628	45060406.34145538	12508481.003925413	11.2	True	23.28707140618844	23.17011756542441	24.45084291406112	24.31857878965665	24.246434037785136	23.190629405945458	0	0	0	False	False	False	False	False	False	6	3	3	23.636010628557994	23.918547411129083	0.5584145764756752	0.9965342103788666	23.77727901984354	0.28253678257108916
456	sp|P47043|ZAP1_YEAST	P47043	ZAP1_YEAST	ZAP1	880	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Zinc-responsive transcriptional regulator ZAP1	0.7604	0.9917	1	3	3	3	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	34260636.0	24127076.0	29271400.0	25977792.0	26253082.0	27605418.0	0.0	0.0	0.0	0.0	0.0	0.0		P47043	P47043	False	P47043	False	98.8	sp|P47043|ZAP1_YEAST Zinc-responsive transcriptional regulator ZAP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ZAP1 PE=1 SV=1	31	12939980.950259304	7009976.287350896	8562992.628454102	7922004.833287963	7787610.421267018	8200878.376551604	0.8	False							6	3	3	True	True	True	True	True	True	0	0	0						
457	sp|P47044|YJF5_YEAST	P47044	YJF5_YEAST	YJL055W	245	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	LOG family protein YJL055W	0.8997	0.9971	1	5	5	5	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	495436.47	450497.72	385350.38	294871.9	501865.7	251533.81	0.0	0.0	0.0	0.0	0.0	0.0		P47044	P47044	False	P47044	False	26.85	sp|P47044|YJF5_YEAST LOG family protein YJL055W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YJL055W PE=1 SV=1	12	483399.9895190094	338130.93215230794	291218.0671311462	232298.65958528782	384584.5960018792	193038.0227214208	4.9	False							6	3	3	True	True	True	True	True	True	0	0	0						
458	sp|P47075|VTC4_YEAST	P47075	VTC4_YEAST	VTC4	721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Vacuolar transporter chaperone 4	1.0	0.9989	3	11	11	11	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	4040943.2	2188626.8	1304378.5	1389878.0	2537528.2	1902322.2	1795003.5	1002020.44	692739.25	736289.25	1088290.1	899335.56		P47075	P47075	False	P47075	False	83.1	sp|P47075|VTC4_YEAST Vacuolar transporter chaperone 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VTC4 PE=1 SV=2	36	1314256.565547084	547573.9292809465	328582.85627175955	364979.7266621886	648177.5620053835	486641.6911866483	3.9	True	20.324498903919533	20.087355354630613	19.726322595311697	19.625813708708815	19.584485698570205	20.085557215479074	0	0	0	False	False	False	False	False	False	6	3	3	20.046058951287282	19.765285540919365	0.3907458991600515	0.9965342103788666	19.90567224610332	-0.28077341036791736
459	sp|P47079|TCPQ_YEAST	P47079	TCPQ_YEAST	CCT8	568	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	T-complex protein 1 subunit theta	1.0	0.999	5	15	15	15	2	3	2	2	5	1	2	3	2	2	5	1	2	3	2	2	5	1	6944531.0	4931994.0	9016464.0	8034564.0	24127524.0	6478025.0	4376722.0	3092757.5	5606417.0	4970633.0	10368905.0	3158522.0		P47079	P47079	False	P47079	False	61.62	sp|P47079|TCPQ_YEAST T-complex protein 1 subunit theta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT8 PE=1 SV=1	32	2540930.888132667	1388181.0505524785	2555230.2735865633	2373596.5272787204	6933434.136412622	1864319.657176403	11.3	True	21.610362996810075	21.71333713416763	22.743017326866397	22.380898753391577	22.836614161194976	21.89787541697091	0	0	0	False	False	False	False	False	False	6	3	3	22.022239152614702	22.371796110519153	0.39956522427998953	0.9965342103788666	22.19701763156693	0.3495569579044506
460	sp|P47089|DENR_YEAST	P47089	DENR_YEAST	TMA22	198	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Translation machinery-associated protein 22	1.0	0.999	2	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7301568.0	5359325.0	5721142.5	6081882.0	8323300.0	5182722.5	5739401.5	3898729.5	4030639.8	4555332.0	5951308.5	3595161.5		P47089	P47089	False	P47089	False	22.48	sp|P47089|DENR_YEAST Translation machinery-associated protein 22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMA22 PE=1 SV=1	9	9498904.793107204	5363411.703710488	5764797.085470988	6388369.712886123	8504301.629971102	5303263.227125444	15.2	True	22.00141254852879	22.047447478321796	22.26694713404719	22.25502536944474	22.035629423992784	22.084682376064706	0	0	0	False	False	False	False	False	False	6	3	3	22.105269053632593	22.125112389834076	0.8948765780862713	0.9965342103788666	22.115190721733335	0.019843336201482487
461	sp|P47096|3HAO_YEAST	P47096	3HAO_YEAST	BNA1	177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	3-hydroxyanthranilate 3,4-dioxygenase	1.0	0.999	3	10	10	10	1	1	3	1	3	1	1	1	3	1	3	1	1	1	3	1	3	1	13264617.0	12714493.0	14611557.0	12421257.0	19713226.0	9336758.0	9531457.0	8436996.0	9259722.0	6558364.5	11600257.0	5473476.0		P47096	P47096	False	P47096	False	20.22	sp|P47096|3HAO_YEAST 3-hydroxyanthranilate 3,4-dioxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNA1 PE=1 SV=1	12	12942357.10740809	9543141.239280844	11042286.729590273	9785406.311908232	15106437.95163475	7165435.545020399	16.4	True	22.733209011427764	23.161172834063812	23.46690715303532	22.780805251518363	22.998507381823035	22.69108312169208	0	0	0	False	False	False	False	False	False	6	3	3	23.120429666175635	22.823465251677828	0.21344637510672287	0.9965342103788666	22.97194745892673	-0.29696441449780764
462	sp|P47117|ARP3_YEAST	P47117	ARP3_YEAST	ARP3	449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Actin-related protein 3	0.9575	0.9988	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2741313.2	1179676.2	1935450.5	1793702.6	4422893.5	1233359.0	0.0	0.0	0.0	0.0	0.0	0.0		P47117	P47117	False	P47117	False	49.51	sp|P47117|ARP3_YEAST Actin-related protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARP3 PE=1 SV=1	19	1689292.937554411	559220.0926620859	923787.8311457095	892465.4215317063	2140614.6702386346	597810.6444298736	2.4	False							6	3	3	True	True	True	True	True	True	0	0	0						
463	sp|P47143|ADK_YEAST	P47143	ADK_YEAST	ADO1	340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Adenosine kinase	1.0	0.999	4	18	16	18	3	5	3	2	4	1	3	5	2	2	3	1	3	5	3	2	4	1	34502532.0	21662838.0	20401714.0	21426818.0	31490372.0	20123532.0	16244875.0	9181563.0	8627124.0	9217821.0	11376364.0	8670241.0		P47143	P47143	False	P47143	False	36.35	sp|P47143|ADK_YEAST Adenosine kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADO1 PE=1 SV=1	16	25248227.498037167	12194638.198176296	11563530.281018106	12659957.850963207	18098535.116419923	11582757.485319486	10.9	True	23.502424984261726	23.28318318463315	23.364817964585853	23.271894918013327	22.97039014518143	23.354697891423633	0	0	0	False	False	False	False	False	False	6	3	3	23.383475377826908	23.198994318206132	0.25011248077536974	0.9965342103788666	23.291234848016522	-0.18448105962077577
464	sp|P47173|YJ9J_YEAST	P47173	YJ9J_YEAST	YJR142W	342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Uncharacterized protein YJR142W	0.5349	0.9776	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2525650.0	1293783.8	1270956.6	1559284.1	2384825.5	1500745.4	0.0	0.0	0.0	0.0	0.0	0.0		P47173	P47173	False	P47173	False	39.67	sp|P47173|YJ9J_YEAST Uncharacterized protein YJR142W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YJR142W PE=1 SV=1	22	1344158.2312207762	529678.7848106658	523904.1147571252	670034.4479496201	996826.4252794172	628220.461331586	2.3	False							6	3	3	True	True	True	True	True	True	0	0	0						
465	sp|P47176|BCA2_YEAST	P47176	BCA2_YEAST	BAT2	376	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Branched-chain-amino-acid aminotransferase, cytosolic	1.0	0.999	8	28	24	28	5	6	4	3	8	2	5	5	3	3	6	2	5	6	4	3	8	2	43128144.0	32619818.0	31534014.0	33164240.0	66273920.0	27407754.0	13053028.0	10347429.0	9591330.0	9861352.0	17936820.0	8038696.0		P47176	P47176	False	P47176	False	41.6	sp|P47176|BCA2_YEAST Branched-chain-amino-acid aminotransferase, cytosolic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT2 PE=1 SV=1	22	22952922.912863992	13354646.702938376	12998712.693579618	14250888.10952969	27701647.25379449	11473039.905331459	23.7	True	23.186824859142035	23.455643860852597	23.517669155375312	23.369254620543796	23.62727475270408	23.24558728902012	0	0	0	False	False	False	False	False	False	6	3	3	23.386712625123312	23.414038887422663	0.8665903828913935	0.9965342103788666	23.400375756272986	0.027326262299350645
466	sp|P48164|RS7B_YEAST	P48164	RS7B_YEAST	RPS7B	190	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	40S ribosomal protein S7-B	1.0	0.999	7	10	10	31	1	2	2	1	2	2	1	2	2	1	2	2	5	5	4	5	6	6	19155902.0	14609390.0	15185244.0	14415172.0	27168616.0	19808634.0	11560140.0	13372635.0	12607162.0	8082186.0	28314766.0	17823322.0		P48164	P48164	False	P48164	False	21.62	sp|P48164|RS7B_YEAST 40S ribosomal protein S7-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS7B PE=1 SV=1	12	18690515.104847193	10965397.691416968	11475835.07403012	11356202.925037524	20819576.249762017	15202010.179754002	14.7	True	23.011599211524977	23.825655279572647	23.912109914030598	23.08221471910129	24.28590522076469	24.394320149473273	0	0	0	False	False	False	False	False	False	6	3	3	23.583121468376074	23.920813363113083	0.45738967298454314	0.9965342103788666	23.75196741574458	0.33769189473700933
467	sp|P48570|HOSC_YEAST	P48570	HOSC_YEAST	LYS20	428	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Homocitrate synthase, cytosolic isozyme	0.8015	0.9935	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4118053.5	5189732.5	4826399.0	3888845.2	8480863.0	5236325.5	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q12122|HOSM_YEAST	P48570	P48570	False	P48570;Q12122	False;False	47.07	sp|P48570|HOSC_YEAST Homocitrate synthase, cytosolic isozyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS20 PE=1 SV=1	24	2009003.312512218	1947633.705944314	1823709.8766889719	1531806.7392903164	3249484.1454619085	2009292.3508886443	2.3	False							6	3	3	True	True	True	True	True	True	0	0	0						
468	sp|P48589|RS12_YEAST	P48589	RS12_YEAST	RPS12	143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	40S ribosomal protein S12	1.0	0.999	4	24	24	24	4	5	4	3	4	4	4	5	4	3	4	4	4	5	4	3	4	4	86189544.0	71392930.0	42234620.0	56495144.0	160478690.0	101779040.0	50093080.0	41884370.0	23327792.0	33773290.0	52240228.0	29542514.0		P48589	P48589	False	P48589	False	15.46	sp|P48589|RS12_YEAST 40S ribosomal protein S12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS12 PE=1 SV=1	7	144163876.92451653	91860904.3094487	54715997.43627063	76297031.59300883	210816668.94627377	133902303.30865589	32.9	True	25.127051660911384	25.47278348496897	24.799916128282387	25.14527998577221	25.16951180713912	25.12334649218234	0	0	0	False	False	False	False	False	False	6	3	3	25.133250424720913	25.146046095031224	0.9459838178975698	0.9965342103788666	25.13964825987607	0.012795670310310925
469	sp|P49089|ASNS1_YEAST	P49089	ASNS1_YEAST	ASN1	572	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Asparagine synthetase [glutamine-hydrolyzing] 1	1.0	0.999	6	12	12	20	1	1	3	2	4	1	1	1	3	2	4	1	1	3	3	3	8	2	20527262.0	16031444.0	21073898.0	22063430.0	42018948.0	14020459.0	10671058.0	9118732.0	15542193.0	12866189.0	25378826.0	8353456.5		P49089	P49089	False	P49089	False	64.43	sp|P49089|ASNS1_YEAST Asparagine synthetase [glutamine-hydrolyzing] 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN1 PE=1 SV=2	28	8583667.85350815	5156893.488004644	6825439.3489288455	7449198.712371361	13799798.979519792	4611390.895278081	7.3	True	22.89614356338785	23.27327664178365	24.214056449158335	23.752982047172573	24.127975946709086	23.300999076587274	0	0	0	False	False	False	False	False	False	6	3	3	23.46115888477661	23.727319023489645	0.5161039933395837	0.9965342103788666	23.594238954133125	0.2661601387130368
470	sp|P49090|ASNS2_YEAST	P49090	ASNS2_YEAST	ASN2	572	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Asparagine synthetase [glutamine-hydrolyzing] 2	1.0	0.999	7	25	17	25	4	5	4	3	7	2	4	3	4	2	3	1	4	5	4	3	7	2	23081776.0	16867656.0	19603046.0	19076270.0	32037320.0	13912293.0	7029861.5	5139062.5	6190109.0	5421446.5	9358285.0	4091499.0		P49090	P49090	False	P49090	False	64.55	sp|P49090|ASNS2_YEAST Asparagine synthetase [glutamine-hydrolyzing] 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN2 PE=1 SV=2	27	10009338.299199423	5626839.425024759	6584208.337591879	6679197.080927591	10911338.559461823	4745289.23565396	13.5	True	22.29400851289809	22.44594861451872	22.885903085911348	22.506146995056614	22.68866668441146	22.271255295257436	0	0	0	False	False	False	False	False	False	6	3	3	22.54195340444272	22.488689658241835	0.8036570822643129	0.9965342103788666	22.515321531342277	-0.05326374620088359
471	sp|P49166|RL37A_YEAST	P49166	RL37A_YEAST	RPL37A	88	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	60S ribosomal protein L37-A	1.0	0.999	8	34	12	34	7	8	5	5	4	5	2	3	2	2	2	1	7	8	5	5	4	5	160394240.0	151506260.0	123909560.0	128940910.0	205063890.0	133361450.0	242048900.0	133750630.0	84713110.0	77955680.0	88687590.0	116890630.0		P49166	P49166	False	P49166	False	9.84	sp|P49166|RL37A_YEAST 60S ribosomal protein L37-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL37A PE=1 SV=2	6	312995020.06749517	227432684.54592815	187282558.60171092	203158053.09836057	314284930.3717061	204694793.23882243	44.3	True	27.399666974428033	27.14784529334132	26.66045162199682	26.35205140478739	25.93308285688504	27.107641273201576	0	0	0	False	False	False	False	False	False	6	3	3	27.069321296588726	26.464258511624667	0.12771058138061783	0.9965342103788666	26.766789904106695	-0.6050627849640584
472	sp|P49167|RL38_YEAST	P49167	RL38_YEAST	RPL38	78	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	60S ribosomal protein L38	1.0	0.9982	4	33	33	33	4	7	6	3	9	4	4	7	6	3	9	4	4	7	6	3	9	4	175348530.0	135542560.0	147843460.0	130296390.0	212774110.0	112028610.0	67713140.0	58130170.0	65397780.0	57975960.0	99862380.0	49412400.0		P49167	P49167	False	P49167	False	8.82	sp|P49167|RL38_YEAST 60S ribosomal protein L38 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL38 PE=1 SV=1	3	684353960.1690906	406937750.1764949	446914692.64082134	410587468.6031717	652203528.8246189	343902576.9558246	33.3	True	25.561876163297097	25.94565863915391	26.287108029773453	25.924852064574548	26.104291904205116	25.865427021170944	0	0	0	False	False	False	False	False	False	6	3	3	25.931547610741486	25.9648569966502	0.8732628980132644	0.9965342103788666	25.948202303695844	0.03330938590871568
473	sp|P49334|TOM22_YEAST	P49334	TOM22_YEAST	TOM22	152	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Mitochondrial import receptor subunit TOM22	0.6923	0.9884	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2424757.0	0.0	872006.25	889232.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P49334	P49334	False	P49334	False	16.78	sp|P49334|TOM22_YEAST Mitochondrial import receptor subunit TOM22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM22 PE=1 SV=3	7	4055739.867005909	0.0	1129705.7186595255	1200913.2966758625	0.0	0.0	5.3	False							6	3	3	True	True	True	True	True	True	0	0	0						
474	sp|P49626|RL4B_YEAST	P49626	RL4B_YEAST	RPL4B	362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	60S ribosomal protein L4-B	1.0	0.999	11	4	4	36	0	0	1	1	2	0	0	0	1	1	2	0	5	4	5	5	12	5	6636190.0	6375712.0	7225564.0	5999810.0	15780740.0	6640806.0	3581238.5	3482189.2	3932375.0	3246374.8	8620473.0	3614860.0		P49626	P49626	False	P49626	False	39.04	sp|P49626|RL4B_YEAST 60S ribosomal protein L4-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL4B PE=1 SV=2	18	4316643.835883614	3190286.870108401	3640348.958978395	3151080.906129985	8061956.970441421	3397629.552640916	4.4	True	21.320970847943652	21.884438008556305	22.231339179047986	21.766298736949697	22.570189550046646	22.09256557002552	0	0	0	False	False	False	False	False	False	6	3	3	21.812249345182646	22.143017952340625	0.3295961218374151	0.9965342103788666	21.977633648761635	0.33076860715797807
475	sp|P49723|RIR4_YEAST	P49723	RIR4_YEAST	RNR4	345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Ribonucleoside-diphosphate reductase small chain 2	1.0	0.999	4	17	17	17	2	4	3	2	3	3	2	4	3	2	3	3	2	4	3	2	3	3	30458808.0	36796324.0	27256408.0	30578854.0	58252330.0	35331890.0	14152626.0	15207552.0	11433082.0	12463045.0	22320098.0	14103208.0		P49723	P49723	False	P49723	False	40.03	sp|P49723|RIR4_YEAST Ribonucleoside-diphosphate reductase small chain 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNR4 PE=1 SV=1	20	17831292.235666286	16570972.213442069	12358973.339584474	14453924.153208664	26783598.240586847	16269140.561129514	11.6	True	23.30351010965302	24.011159448761095	23.771080728372375	23.707053854533683	23.94269397523379	24.056577254816695	0	0	0	False	False	False	False	False	False	6	3	3	23.695250095595497	23.902108361528054	0.3633515174515985	0.9965342103788666	23.798679228561774	0.2068582659325564
476	sp|P50089|YG51_YEAST	P50089	YG51_YEAST	YGR237C	785	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Uncharacterized protein YGR237C	0.9997	0.9975	2	2	2	2	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1456992.4	462554.2	205510.84	0.0	83601.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P50089	P50089	False	P50089	False	89.19	sp|P50089|YG51_YEAST Uncharacterized protein YGR237C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR237C PE=1 SV=1	39	437413.9096997574	106824.67302162875	47787.45442747714	0.0	19712.22277262972	0.0	2.7	False							6	3	3	True	True	True	True	True	True	0	0	0						
477	sp|P50107|LGUL_YEAST	P50107	LGUL_YEAST	GLO1	326	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Glyoxalase I	0.9995	0.9984	2	3	3	3	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P50107	P50107	False	P50107	False	37.19	sp|P50107|LGUL_YEAST Glyoxalase I OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLO1 PE=1 SV=1	16	0.0	0.0	0.0	0.0	0.0	0.0	7.4	False							6	3	3	True	True	True	True	True	True	0	0	0						
