	Protein	Protein ID	Protein entry name	Gene name	Protein length	Organism	Protein Existence	Protein name	Protein Probability	Top Peptide Probability	Total peptides	Spectral count Combined	Unique spectral count Combined	Total spectral count Combined	Spectral count Ctrl_untreated_1	Spectral count Ctrl_untreated_2	Spectral count Ctrl_untreated_3	Spectral count GFP_Atg8_untreated_1	Spectral count GFP_Atg8_untreated_2	Spectral count GFP_Atg8_untreated_3	Unique spectral count Ctrl_untreated_1	Unique spectral count Ctrl_untreated_2	Unique spectral count Ctrl_untreated_3	Unique spectral count GFP_Atg8_untreated_1	Unique spectral count GFP_Atg8_untreated_2	Unique spectral count GFP_Atg8_untreated_3	Total spectral count Ctrl_untreated_1	Total spectral count Ctrl_untreated_2	Total spectral count Ctrl_untreated_3	Total spectral count GFP_Atg8_untreated_1	Total spectral count GFP_Atg8_untreated_2	Total spectral count GFP_Atg8_untreated_3	Intensity Ctrl_untreated_1	Intensity Ctrl_untreated_2	Intensity Ctrl_untreated_3	Intensity GFP_Atg8_untreated_1	Intensity GFP_Atg8_untreated_2	Intensity GFP_Atg8_untreated_3	LFQ intensity Ctrl_untreated_1	LFQ intensity Ctrl_untreated_2	LFQ intensity Ctrl_untreated_3	LFQ intensity GFP_Atg8_untreated_1	LFQ intensity GFP_Atg8_untreated_2	LFQ intensity GFP_Atg8_untreated_3	Indistinguishable Proteins	Protein reported by software	Representative protein	Potential contaminant	Leading proteins	Leading potential contaminants	Molecular weight [kDa]	Fasta header	iBAQ peptides	iBAQ intensity Ctrl_untreated_1	iBAQ intensity Ctrl_untreated_2	iBAQ intensity Ctrl_untreated_3	iBAQ intensity GFP_Atg8_untreated_1	iBAQ intensity GFP_Atg8_untreated_2	iBAQ intensity GFP_Atg8_untreated_3	Sequence coverage	Valid	Expression Ctrl_untreated_1	Expression Ctrl_untreated_2	Expression Ctrl_untreated_3	Expression GFP_Atg8_untreated_1	Expression GFP_Atg8_untreated_2	Expression GFP_Atg8_untreated_3	Missing total	Missing Ctrl_untreated	Missing GFP_Atg8_untreated	Missing Ctrl_untreated_1	Missing Ctrl_untreated_2	Missing Ctrl_untreated_3	Missing GFP_Atg8_untreated_1	Missing GFP_Atg8_untreated_2	Missing GFP_Atg8_untreated_3	Events total	Events Ctrl_untreated	Events GFP_Atg8_untreated	Expression Ctrl_untreated	Expression GFP_Atg8_untreated	P-value GFP_Atg8_untreated vs Ctrl_untreated	Adjusted p-value GFP_Atg8_untreated vs Ctrl_untreated	Average expression GFP_Atg8_untreated vs Ctrl_untreated	Ratio [log2] GFP_Atg8_untreated vs Ctrl_untreated
314	sp|Q02753|RL21A_YEAST	Q02753	RL21A_YEAST	RPL21A	160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	60S ribosomal protein L21-A	1.0	0.999	7	35	1	35	6	4	7	5	8	5	0	0	0	0	1	0	6	4	7	5	8	5	142968510.0	114886160.0	206627950.0	153975330.0	290979740.0	170994770.0	63832896.0	47588868.0	76951170.0	59401904.0	112146150.0	68361150.0		Q02753	Q02753	False	Q02753	False	18.23	sp|Q02753|RL21A_YEAST 60S ribosomal protein L21-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL21A PE=1 SV=1	7	140740965.6008621	109597879.37338504	214661760.07513747	149893473.94097558	311712751.0616214	168708592.42543814	40.0	True	26.227651696197576	25.9669391023257	26.008429316904316	25.864799636417093	26.245126291544217	25.9078954727552	0	0	0	False	False	False	False	False	False	6	3	3	26.067673371809196	26.005940466905503	0.685355643103596	0.9841555191928069	26.03680691935735	-0.06173290490369254
315	sp|Q03048|COFI_YEAST	Q03048	COFI_YEAST	COF1	143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Cofilin	1.0	0.999	3	13	13	13	3	3	2	2	0	3	3	3	2	2	0	3	3	3	2	2	0	3	11002540.0	9071199.0	9306653.0	7572816.0	8036663.0	13073738.0	4797602.5	3999430.8	4196980.0	4286774.0	3557129.0	6164684.5		Q03048	Q03048	False	Q03048	False	15.89	sp|Q03048|COFI_YEAST Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COF1 PE=1 SV=1	7	10831113.114783872	8653646.129124438	9668500.865389016	7372062.120313708	8609294.69895445	12898943.84324715	31.5	True	22.493737128879435	22.394181559915282	21.811909548236578	22.072254727130762	21.26660330348243	22.436817772414052	0	0	0	False	False	False	False	False	False	6	3	3	22.233276079010427	21.925225267675746	0.43031814153493475	0.9841555191928069	22.079250673343086	-0.30805081133468093
316	sp|Q03525|TMA23_YEAST	Q03525	TMA23_YEAST	TMA23	211	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein TMA23	1.0	0.999	2	3	3	3	2	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	1685478.2	1341282.8	0.0	0.0	0.0	2643612.5	0.0	0.0	0.0	0.0	0.0	0.0		Q03525	Q03525	False	Q03525	False	23.93	sp|Q03525|TMA23_YEAST Protein TMA23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMA23 PE=1 SV=2	10	1161452.1306617945	895679.9092597167	0.0	0.0	0.0	1825787.4241142315	12.8	False							6	3	3	True	True	True	True	True	True	0	0	0						
317	sp|Q03558|OYE2_YEAST	Q03558	OYE2_YEAST	OYE2	400	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	NADPH dehydrogenase 2	1.0	0.999	2	2	2	2	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	3374304.0	2600027.8	3029149.8	1199771.6	3118845.8	3404172.5	2203914.8	1472830.1	1876717.2	0.0	2054438.9	2164313.5		Q03558	Q03558	False	Q03558	False	44.98	sp|Q03558|OYE2_YEAST NADPH dehydrogenase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OYE2 PE=1 SV=3	18	1291783.92824482	964579.3580662486	1223804.1027618195	454208.956510565	1299305.4337324281	1306145.2295161143	7.8	True	21.37149195177096	20.952977886263984	20.650769228680538	19.41945196744473	20.474634433207456	20.926700199164756	1	0	1	False	False	False	True	False	False	5	3	2	20.991746355571827	20.273595533272314	0.17298781550984624	0.9841555191928069	20.63267094442207	-0.7181508222995134
318	sp|Q03690|CLU_YEAST	Q03690	CLU_YEAST	CLU1	1277	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Clustered mitochondria protein 1	1.0	0.999	2	10	10	10	1	1	1	4	1	2	1	1	1	4	1	2	1	1	1	4	1	2	2372780.5	1970096.5	2044495.8	2402510.0	2665795.5	1976915.0	954609.06	887190.94	922299.56	1050159.5	1182709.5	1557113.4		Q03690	Q03690	False	Q03690	False	145.08	sp|Q03690|CLU_YEAST Clustered mitochondria protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLU1 PE=1 SV=1	64	255479.328444236	205560.65972264638	232311.07138001415	255808.42952097554	312346.54985713284	213334.17728243466	2.2	True	20.16440543307602	20.221703407903536	19.62586527461455	20.042970830777204	19.67798576741291	20.451664726516892	0	0	0	False	False	False	False	False	False	6	3	3	20.003991371864704	20.057540441569003	0.8859817043569869	0.9841555191928069	20.03076590671685	0.05354906970429951
319	sp|Q04119|PPN1_YEAST	Q04119	PPN1_YEAST	PPN1	674	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Endopolyphosphatase	0.9999	0.999	2	2	2	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0.0	0.0	509687.3	0.0	3879713.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Q04119	Q04119	False	Q04119	False	78.29	sp|Q04119|PPN1_YEAST Endopolyphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPN1 PE=1 SV=1	34	0.0	0.0	109015.57611178652	0.0	855678.4520372231	0.0	3.6	False							6	3	3	True	True	True	True	True	True	0	0	0						
320	sp|Q04739|GAL83_YEAST	Q04739	GAL83_YEAST	GAL83	417	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	SNF1 protein kinase subunit beta-3	1.0	0.999	7	14	12	14	0	0	6	0	8	0	0	0	5	0	7	0	0	0	6	0	8	0	2360993.2	767279.75	31971322.0	5938012.0	55029024.0	3824418.5	1016175.0	0.0	8049918.5	2508445.8	14212481.0	1540182.2		Q04739	Q04739	False	Q04739	False	46.62	sp|Q04739|GAL83_YEAST SNF1 protein kinase subunit beta-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GAL83 PE=1 SV=1	13	1251496.2690926108	394133.05671992525	17884668.766381145	3112628.861181055	31742294.34322391	2031769.6688643382	24.9	True	20.254572375596254	18.439348547969523	22.751532136902288	21.299156133403123	23.264976523842336	20.435891739537055	1	1	0	False	True	False	False	False	False	5	2	3	20.48181768682269	21.666674798927506	0.3897613292686052	0.9841555191928069	21.0742462428751	1.1848571121048153
321	sp|Q04947|RTN1_YEAST	Q04947	RTN1_YEAST	RTN1	295	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Reticulon-like protein 1	0.9632	0.999	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1076992.2	1777243.8	2347000.0	2120139.5	4099024.2	2173006.5	0.0	0.0	0.0	0.0	0.0	0.0		Q04947	Q04947	False	Q04947	False	32.9	sp|Q04947|RTN1_YEAST Reticulon-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTN1 PE=1 SV=1	19	390604.4010774332	624634.3800664456	898303.61546325	760397.1104576096	1617769.8525371985	789877.6749057709	3.1	False							6	3	3	True	True	True	True	True	True	0	0	0						
322	sp|Q05584|GLO2_YEAST	Q05584	GLO2_YEAST	GLO2	274	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Hydroxyacylglutathione hydrolase, cytoplasmic isozyme	1.0	0.999	6	12	12	12	1	1	3	1	5	1	1	1	3	1	5	1	1	1	3	1	5	1	1612066.4	1935779.8	18386396.0	10411200.0	28164980.0	3953742.0	0.0	0.0	9239673.0	5668084.0	11844296.0	2567054.5		Q05584	Q05584	False	Q05584	False	31.31	sp|Q05584|GLO2_YEAST Hydroxyacylglutathione hydrolase, cytoplasmic isozyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLO2 PE=1 SV=1	16	694290.3336899761	807920.1658716159	8356805.337682193	4434150.486663998	13200163.823211718	1706635.4329994114	23.4	True	19.32302060909929	20.74213548859276	22.950399754238624	22.475223506181663	23.00201055376772	21.172904636486773	2	2	0	True	True	False	False	False	False	4	1	3	21.005185283976893	22.21671289881205	0.27601961007501713	0.9841555191928069	21.610949091394474	1.211527614835159
323	sp|Q06178|NMA1_YEAST	Q06178	NMA1_YEAST	NMA1	401	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	1.0	0.999	12	104	99	104	18	14	18	14	24	16	18	14	16	14	21	16	18	14	18	14	24	16	371292350.0	296096060.0	495812860.0	420306500.0	636135740.0	390106370.0	154220110.0	108936920.0	246375250.0	176240910.0	317341820.0	172635700.0		Q06178	Q06178	False	Q06178	False	45.83	sp|Q06178|NMA1_YEAST Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMA1 PE=1 SV=1	19	134660609.42352483	104066633.33315164	189770125.5778331	150744726.0458811	251064929.62238222	141801836.53455728	31.7	True	27.500270591082987	27.161736043002776	27.687271484880807	27.433767406420582	27.745783853578168	27.244377736623683	0	0	0	False	False	False	False	False	False	6	3	3	27.449759372988854	27.474642998874145	0.9026815872396511	0.9841555191928069	27.462201185931498	0.02488362588529114
324	sp|Q06218|DBP9_YEAST	Q06218	DBP9_YEAST	DBP9	594	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	ATP-dependent RNA helicase DBP9	1.0	0.999	3	3	3	3	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1706514.0	2635733.8	1985510.8	2605242.0	3475217.0	5111478.0	0.0	0.0	1489944.1	1766618.1	2138077.5	3225800.8		Q06218	Q06218	False	Q06218	False	68.02	sp|Q06218|DBP9_YEAST ATP-dependent RNA helicase DBP9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DBP9 PE=1 SV=1	32	367483.6763878386	550027.0456612431	451217.4993801298	554788.8371262433	814370.0744898516	1103186.4838167191	4.7	True	19.085991053189215	20.633077139623047	20.31781616431794	20.7933525651888	20.532204156626428	21.502448062811176	2	2	0	True	True	False	False	False	False	4	1	3	20.012294785710065	20.942668261542135	0.12204567779605109	0.9841555191928069	20.4774815236261	0.9303734758320701
325	sp|Q06698|YL419_YEAST	Q06698	YL419_YEAST	YLR419W	1435	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Putative ATP-dependent RNA helicase YLR419W	0.9951	0.9907	1	204	204	204	51	4	68	15	22	44	51	4	68	15	22	44	51	4	68	15	22	44	14226146000.0	29515160.0	14546595000.0	377504770.0	15560222000.0	15267892000.0	3845469000.0	0.0	76170880000.0	0.0	0.0	10064011000.0		Q06698	Q06698	False	Q06698	False	162.94	sp|Q06698|YL419_YEAST Putative ATP-dependent RNA helicase YLR419W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR419W PE=1 SV=1	71	1380724680.8003523	2775998.7772590495	1489932720.4787235	36232117.5162064	1643415189.6936607	1485159662.6886415	1.3	False	32.140367346327174		35.959509902683045			33.10970849477824	3	1	2	False	True	False	True	True	False	3	2	1	34.04993862450511	33.10970849477824			33.579823559641675	-0.9402301297268707
326	sp|Q07653|HBT1_YEAST	Q07653	HBT1_YEAST	HBT1	1046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein HBT1	1.0	0.999	8	22	22	22	4	3	4	5	2	4	4	3	4	5	2	4	4	3	4	5	2	4	6490303.5	6029929.0	6250249.5	8234991.0	7795524.5	11484695.0	1978711.5	1665915.4	1701532.9	2525174.0	2138598.0	3679814.8		Q07653	Q07653	False	Q07653	False	113.55	sp|Q07653|HBT1_YEAST Protein HBT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HBT1 PE=1 SV=1	64	698816.5907378598	629165.2126282734	710200.6067889197	876824.702011383	913387.8356016995	1239344.1089600164	12.0	True	21.215984779148503	21.130702008366587	20.509393006727723	21.308745169122524	20.532555327891345	21.69242387028643	0	0	0	False	False	False	False	False	False	6	3	3	20.952026598080938	21.177908122433433	0.5783963029757475	0.9841555191928069	21.064967360257185	0.22588152435249498
327	sp|Q07844|RIX7_YEAST	Q07844	RIX7_YEAST	RIX7	837	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Ribosome biogenesis ATPase RIX7	1.0	0.999	13	24	24	24	0	0	8	2	13	1	0	0	8	2	13	1	0	0	8	2	13	1	1475501.8	2409175.8	49388416.0	11446976.0	84275864.0	3057598.5	865666.56	916784.75	11644793.0	3091812.2	18896150.0	1900377.9		Q07844	Q07844	False	Q07844	False	93.01	sp|Q07844|RIX7_YEAST Ribosome biogenesis ATPase RIX7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIX7 PE=1 SV=1	44	231081.53430949597	365635.44750096113	8162742.18965466	1772832.5510021062	14362842.35558692	479932.53801642277	18.5	True	20.023306834711306	20.269041821326887	23.28417104896563	21.60081505835741	23.675910425581613	20.739077045501887	0	0	0	False	False	False	False	False	False	6	3	3	21.192173235001274	22.005267509813635	0.5082013940182117	0.9841555191928069	21.598720372407456	0.8130942748123609
328	sp|Q08004|BUD20_YEAST	Q08004	BUD20_YEAST	BUD20	166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Bud site selection protein 20	1.0	0.999	5	16	16	16	3	2	3	3	2	3	3	2	3	3	2	3	3	2	3	3	2	3	12381248.0	5769948.5	20004738.0	13578557.0	14907692.0	14400046.0	4647233.5	3216205.0	6503842.0	5709745.0	5961923.0	5463376.0		Q08004	Q08004	False	Q08004	False	18.51	sp|Q08004|BUD20_YEAST Bud site selection protein 20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BUD20 PE=1 SV=1	8	10664797.436902536	4816309.943094438	18184716.7109132	11566268.082400654	13973663.50879587	12431579.369833156	37.3	True	22.447795633989102	22.07974623645057	22.443850169883643	22.485788682844362	22.01166775112355	22.262583426515768	0	0	0	False	False	False	False	False	False	6	3	3	22.32379734677444	22.253346620161228	0.7307696696206345	0.9841555191928069	22.288571983467833	-0.07045072661321328
329	sp|Q08732|HRK1_YEAST	Q08732	HRK1_YEAST	HRK1	759	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Serine/threonine-protein kinase HRK1	1.0	0.999	17	69	69	69	5	5	18	13	22	6	5	5	18	13	22	6	5	5	18	13	22	6	25142740.0	21157088.0	162994700.0	76966456.0	268486600.0	41461772.0	5636881.0	4617099.0	28677136.0	14530474.0	48728296.0	9140670.0		Q08732	Q08732	False	Q08732	False	85.64	sp|Q08732|HRK1_YEAST Serine/threonine-protein kinase HRK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HRK1 PE=1 SV=1	40	4331424.895272381	3532062.4889918515	29633104.36637844	13112065.787966928	50332961.064941145	7158800.873718403	20.8	True	22.72632061029919	22.60137353706477	24.584387003358096	23.833372228203004	25.042577876605794	23.005090627979197	0	0	0	False	False	False	False	False	False	6	3	3	23.304027050240688	23.96034691092933	0.4093905998196685	0.9841555191928069	23.63218698058501	0.6563198606886438
330	sp|Q08971|YP225_YEAST	Q08971	YP225_YEAST	YPL225W	146	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein PBDC1 homolog	0.9643	0.999	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Q08971	Q08971	False	Q08971	False	17.43	sp|Q08971|YP225_YEAST Protein PBDC1 homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPL225W PE=1 SV=1	10	0.0	0.0	0.0	0.0	0.0	0.0	11.0	False							6	3	3	True	True	True	True	True	True	0	0	0						
331	sp|Q12100|RTK1_YEAST	Q12100	RTK1_YEAST	RTK1	620	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Probable serine/threonine-protein kinase RTK1	1.0	0.999	7	39	39	39	6	5	6	8	7	7	6	5	6	8	7	7	6	5	6	8	7	7	41359736.0	33350268.0	49108690.0	56353056.0	67600744.0	62895830.0	19550058.0	16477283.0	24250844.0	29156726.0	33315046.0	33582810.0		Q12100	Q12100	False	Q12100	False	69.57	sp|Q12100|RTK1_YEAST Probable serine/threonine-protein kinase RTK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTK1 PE=1 SV=1	28	10178830.956615442	7953783.661439427	12754515.822259648	13714786.86071064	18104365.17509123	15513730.257261148	15.8	True	24.520524481715658	24.43679333573822	24.342521012966195	24.83811919113699	24.493991989014372	24.882441756959498	0	0	0	False	False	False	False	False	False	6	3	3	24.433279610140023	24.738184312370283	0.07466139517570922	0.9841555191928069	24.585731961255153	0.3049047022302602
332	sp|Q12117|MRH1_YEAST	Q12117	MRH1_YEAST	MRH1	320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein MRH1	1.0	0.999	4	20	12	20	1	3	5	2	7	2	0	2	3	2	4	1	1	3	5	2	7	2	27992862.0	26859414.0	85186120.0	74255450.0	129585140.0	47817868.0	15935221.0	15006606.0	45838010.0	41676372.0	72715830.0	30611170.0		Q12117	Q12117	False	Q12117	False	36.17	sp|Q12117|MRH1_YEAST Protein MRH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRH1 PE=1 SV=1	10	19289700.22467308	17936141.054137997	61948742.73891944	50600866.721216254	97172876.50430149	33024984.57786621	13.4	True	24.225570621557942	24.30191268866644	25.26103046745309	25.35352015616302	25.620087571755107	24.748776993574012	0	0	0	False	False	False	False	False	False	6	3	3	24.596171259225827	25.240794907164048	0.1284537115385112	0.9841555191928069	24.918483083194936	0.6446236479382215
333	sp|Q12159|YRA1_YEAST	Q12159	YRA1_YEAST	YRA1	226	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	RNA annealing protein YRA1	0.9986	0.9937	2	2	2	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	750009.6	504802.62	3486691.0	1027816.7	6925182.0	1115804.5	0.0	0.0	2069823.9	0.0	4093362.5	0.0		Q12159	Q12159	False	Q12159	False	24.94	sp|Q12159|YRA1_YEAST RNA annealing protein YRA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YRA1 PE=1 SV=2	11	469842.5149053734	306451.24670994555	2305071.677373836	636726.0321760321	4720938.718575374	700564.0349642317	6.6	False			20.79206598879824		21.469176443134828		4	2	2	True	True	False	True	False	True	2	1	1	20.79206598879824	21.469176443134828			21.130621215966535	0.6771104543365887
334	sp|Q12213|RL7B_YEAST	Q12213	RL7B_YEAST	RPL7B	244	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	60S ribosomal protein L7-B	0.9998	0.9985	9	2	2	39	0	1	0	0	0	1	0	1	0	0	0	1	8	7	7	6	6	5	0.0	1583586.5	1998726.8	2256076.0	5637502.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		Q12213	Q12213	False	Q12213	False	27.68	sp|Q12213|RL7B_YEAST 60S ribosomal protein L7-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL7B PE=1 SV=3	12	0.0	881237.6061588903	1211255.7415318333	1281156.2539509973	3522859.473179516	0.0	3.7	False							6	3	3	True	True	True	True	True	True	0	0	0						
335	sp|Q12363|WTM1_YEAST	Q12363	WTM1_YEAST	WTM1	437	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Transcriptional modulator WTM1	1.0	0.999	2	4	4	4	0	0	1	1	2	0	0	0	1	1	2	0	0	0	1	1	2	0	1834697.9	2009085.8	3919228.0	2359162.5	4129714.5	3176867.8	1194285.4	1322067.1	2608399.0	1413380.6	2757907.0	2044435.8		Q12363	Q12363	False	Q12363	False	48.35	sp|Q12363|WTM1_YEAST Transcriptional modulator WTM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WTM1 PE=1 SV=1	20	632139.2305980936	670812.2205991852	1425063.4205852416	803817.5462958702	1548388.3302766164	1097037.7234396958	6.2	True	20.487571139775653	20.797182271064436	21.125722531667797	20.47151237916499	20.89946381673692	20.844493470650704	0	0	0	False	False	False	False	False	False	6	3	3	20.80349198083596	20.73848988885087	0.8197289194998252	0.9841555191928069	20.770990934843418	-0.06500209198508955
336	sp|Q12460|NOP56_YEAST	Q12460	NOP56_YEAST	NOP56	504	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Nucleolar protein 56	1.0	0.999	21	73	73	73	4	2	26	10	28	3	4	2	26	10	28	3	4	2	26	10	28	3	20469382.0	16419542.0	279877630.0	78148170.0	531063600.0	33921292.0	3183460.0	2551442.5	33423236.0	9665636.0	65834860.0	4807990.5		Q12460	Q12460	False	Q12460	False	56.83	sp|Q12460|NOP56_YEAST Nucleolar protein 56 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP56 PE=1 SV=1	28	5037613.856248669	3915935.094971904	72689857.13387044	19019119.302147184	142225791.85812774	8366942.197372871	46.4	True	21.902019136135443	21.745699999149945	24.80533747507104	23.24522703234792	25.476669806378347	22.07822475649057	0	0	0	False	False	False	False	False	False	6	3	3	22.817685536785476	23.600040531738944	0.5348422031438871	0.9841555191928069	23.208863034262208	0.7823549949534687
337	sp|Q12499|NOP58_YEAST	Q12499	NOP58_YEAST	NOP58	511	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Nucleolar protein 58	1.0	0.999	15	50	50	50	0	1	18	7	23	1	0	1	18	7	23	1	0	1	18	7	23	1	20315396.0	18489692.0	230076400.0	67880720.0	414285540.0	28833976.0	3965703.8	4197823.5	40744780.0	11987387.0	77808230.0	6349344.0		Q12499	Q12499	False	Q12499	False	56.92	sp|Q12499|NOP58_YEAST Nucleolar protein 58 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP58 PE=1 SV=1	27	5184891.866832213	4572970.396753104	61968640.45673134	17132166.93265387	115060396.85979842	7375529.138702995	33.5	True	22.219000425305893	22.464028378957067	25.09110129573006	23.555807677804744	25.717740864676113	22.4793982545915	0	0	0	False	False	False	False	False	False	6	3	3	23.25804336666434	23.91764893235745	0.5763359982132996	0.9841555191928069	23.587846149510895	0.6596055656931128
338	sp|Q12692|H2AZ_YEAST	Q12692	H2AZ_YEAST	HTZ1	134	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Histone H2A.Z	0.9792	0.9979	2	2	2	7	1	0	0	0	1	0	1	0	0	0	1	0	2	1	1	1	1	1	1968439.4	2443945.5	2915940.8	2445310.0	3226135.8	2258703.8	0.0	0.0	0.0	0.0	0.0	0.0		Q12692	Q12692	False	Q12692	False	14.27	sp|Q12692|H2AZ_YEAST Histone H2A.Z OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HTZ1 PE=1 SV=3	6	2260731.440300468	2720024.0492108166	3534199.9076281227	2777232.8585995445	4032006.752208186	2599922.7653063284	6.7	False							6	3	3	True	True	True	True	True	True	0	0	0						
339	sp|Q3E754|RS21B_YEAST	Q3E754	RS21B_YEAST	RPS21B	87	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	40S ribosomal protein S21-B	1.0	0.999	7	35	1	35	5	4	9	5	7	5	0	0	1	0	0	0	5	4	9	5	7	5	51064550.0	36882530.0	115736970.0	88521120.0	122993656.0	74447300.0	19157588.0	15086145.0	37074310.0	29390306.0	41479490.0	23901384.0		Q3E754	Q3E754	False	Q3E754	False	9.75	sp|Q3E754|RS21B_YEAST 40S ribosomal protein S21-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS21B PE=1 SV=1	6	58647085.43722264	41048938.52818707	140276369.35673004	100536849.37453055	153716793.77872777	85693940.96100156	77.0	True	24.49126752677948	24.309539162436085	24.95490589734609	24.849630841995662	24.810216259383242	24.391812965213806	0	0	0	False	False	False	False	False	False	6	3	3	24.585237528853884	24.683886688864234	0.6694962790425132	0.9841555191928069	24.634562108859058	0.09864916001034985
